"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
18,CAQUETA,18785,SOLITA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,2018,2018A,200,200,237,1.19,GRANO SECO,ZEA MAYS,TRANSITORIO
18,CAQUETA,18756,SOLANO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,2018,2018A,150,150,150,1,GRANO SECO,ZEA MAYS,TRANSITORIO
18,CAQUETA,18860,VALPARAISO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,2018,2018A,150,150,180,1.2,GRANO SECO,ZEA MAYS,TRANSITORIO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,2018,2018A,100,100,250,2.5,GRANO SECO,ZEA MAYS,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,2018,2018A,50,50,50,1,GRANO SECO,ZEA MAYS,TRANSITORIO
18,CAQUETA,18479,MORELIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,2018,2018A,20,20,40,2,GRANO SECO,ZEA MAYS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2009,2009,15,10,100,10,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2010,2010,17,10,100,10,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2011,2011,17,10,100,10,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2012,2012,17,10,80,8,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2013,2013,17,10,80,8,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2013,2013,3,2,2,1,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2014,2014,17,10,80,8,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2015,2015,19,10,80,8,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2016,2016,16,11,88,8,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2017,2017,16,16,128,8,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,MANDARINA,MANDARINA,2018,2018,16,16,128,8,FRUTO FRESCO,CITRUS RETICULATA,PERMANENTE
18,CAQUETA,18029,ALBANIA,LEGUMINOSAS,MANI,MANI,MANI,2010,2010A,1,1,0,0.5,LEGUMINOSA FRESCA,ARACHIS HYPOGAEA,TRANSITORIO
18,CAQUETA,18029,ALBANIA,LEGUMINOSAS,MANI,MANI,MANI,2010,2010B,1,1,0,0.5,LEGUMINOSA FRESCA,ARACHIS HYPOGAEA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,MANI,MANI,MANI,2016,2016A,30,30,30,1,LEGUMINOSA FRESCA,ARACHIS HYPOGAEA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,MANI,MANI,MANI,2017,2017A,8,8,8,1,LEGUMINOSA FRESCA,ARACHIS HYPOGAEA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,MANI,MANI,MANI,2018,2018A,9,9,9,1.03,LEGUMINOSA FRESCA,ARACHIS HYPOGAEA,TRANSITORIO
18,CAQUETA,18247,EL DONCELLO,FRUTALES,MARACUYA,MARACUYA,MARACUYA,2009,2009,4,4,48,12,FRUTO FRESCO,PASSIFLORA EDULIS,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,FRUTALES,MARACUYA,MARACUYA,MARACUYA,2010,2010,4,4,48,12,FRUTO FRESCO,PASSIFLORA EDULIS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,MARACUYA,MARACUYA,MARACUYA,2014,2014,10,10,80,8,FRUTO FRESCO,PASSIFLORA EDULIS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,MARACUYA,MARACUYA,MARACUYA,2015,2015,20,20,160,8,FRUTO FRESCO,PASSIFLORA EDULIS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,CITRICOS,NARANJA,NARANJA,2008,2008,43,20,72,3.6,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2008,2008,40,20,160,8,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,CITRICOS,NARANJA,NARANJA,2009,2009,43,20,72,3.6,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2009,2009,30,20,170,8.5,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,CITRICOS,NARANJA,NARANJA,2010,2010,37,20,61,3.05,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2010,2010,30,20,180,9,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2011,2011,30,20,180,9,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2012,2012,30,20,150,7.5,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,CITRICOS,NARANJA,NARANJA,2012,2012,6,6,2,0.4,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2014,2014,30,20,150,7.5,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2015,2015,33,17,128,7.5,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2016,2016,26,20,140,7,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2017,2017,26,23,460,20,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,CITRICOS,NARANJA,NARANJA,2018,2018,26,23,161,7,FRUTO FRESCO,CITRUS SINENSIS,PERMANENTE
18,CAQUETA,18756,SOLANO,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,ÑAME,2016,2016,15,15,75,5,TUBERCULO FRESCO,DIOSCOREA VILLOSA,ANUAL
18,CAQUETA,18756,SOLANO,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,ÑAME,2017,2017,15,15,75,5,TUBERCULO FRESCO,DIOSCOREA VILLOSA,ANUAL
18,CAQUETA,18756,SOLANO,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,ÑAME,2018,2018,15,15,75,5,TUBERCULO FRESCO,DIOSCOREA VILLOSA,ANUAL
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2007,2007,385,385,576,1.49,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2008,2008,385,385,576,1.49,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2009,2009,385,385,576,1.49,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2010,2010,390,385,580,1.51,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2011,2011,400,400,600,1.5,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2012,2012,400,400,600,1.5,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2013,2013,360,360,1008,2.8,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2014,2014,360,360,900,2.5,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2015,2015,360,360,540,1.5,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2016,2016,350,350,525,1.5,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2017,2017,350,350,420,1.2,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,PALMA DE ACEITE,2018,2018,350,350,420,1.2,ACEITE CRUDO,ELAEIS GUINEENSIS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,PAPAYA,PAPAYA,PAPAYA,2009,2009,7,7,35,5,FRUTO FRESCO,CARICA PAPAYA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PAPAYA,PAPAYA,PAPAYA,2012,2012,35,31,155,5,FRUTO FRESCO,CARICA PAPAYA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PAPAYA,PAPAYA,PAPAYA,2013,2013,39,35,560,16,FRUTO FRESCO,CARICA PAPAYA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PAPAYA,PAPAYA,PAPAYA,2014,2014,41,16,80,5,FRUTO FRESCO,CARICA PAPAYA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PAPAYA,PAPAYA,PAPAYA,2015,2015,25,25,125,5,FRUTO FRESCO,CARICA PAPAYA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2007,2007A,16,16,240,15,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18785,SOLITA,FRUTALES,PATILLA,PATILLA,PATILLA,2007,2007A,12,12,125,10.42,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18785,SOLITA,FRUTALES,PATILLA,PATILLA,PATILLA,2007,2007B,10,10,110,11,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2007,2007B,6,3,36,12,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2008,2008A,6,3,36,12,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18785,SOLITA,FRUTALES,PATILLA,PATILLA,PATILLA,2008,2008B,15,15,150,10,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2008,2008B,12,12,144,12,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2010,2010A,8,8,80,10,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2010,2010A,2,2,60,30,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2010,2010B,3,3,83,30,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2011,2011B,4,4,114,30,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18205,CURILLO,FRUTALES,PATILLA,PATILLA,PATILLA,2012,2012A,10,0,0,,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2012,2012B,30,30,900,30,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2013,2013A,30,30,900,30,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18205,CURILLO,FRUTALES,PATILLA,PATILLA,PATILLA,2013,2013B,30,30,900,30,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2013,2013B,12,12,360,30,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18785,SOLITA,FRUTALES,PATILLA,PATILLA,PATILLA,2014,2014A,400,300,390,1.3,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2014,2014B,6,6,60,10,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2015,2015A,40,31,527,17,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2015,2015A,2,2,20,10,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2015,2015B,15,15,255,17,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PATILLA,PATILLA,PATILLA,2015,2015B,5,5,50,10,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18460,MILAN,FRUTALES,PATILLA,PATILLA,PATILLA,2016,2016A,60,55,440,8,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2016,2016A,35,30,480,16,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18460,MILAN,FRUTALES,PATILLA,PATILLA,PATILLA,2016,2016B,45,40,280,7,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2016,2016B,18,18,306,17,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18460,MILAN,FRUTALES,PATILLA,PATILLA,PATILLA,2017,2017A,60,55,440,8,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18205,CURILLO,FRUTALES,PATILLA,PATILLA,PATILLA,2017,2017A,53,35,154,4.4,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2017,2017A,35,30,480,16,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18205,CURILLO,FRUTALES,PATILLA,PATILLA,PATILLA,2017,2017B,53,18,79,4.4,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18460,MILAN,FRUTALES,PATILLA,PATILLA,PATILLA,2017,2017B,50,45,450,10,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2017,2017B,18,18,306,17,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18460,MILAN,FRUTALES,PATILLA,PATILLA,PATILLA,2018,2018A,60,60,600,10,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18756,SOLANO,FRUTALES,PATILLA,PATILLA,PATILLA,2018,2018A,20,20,340,17,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18205,CURILLO,FRUTALES,PATILLA,PATILLA,PATILLA,2018,2018A,3,3,13,4.4,FRUTO FRESCO,CITRULLUS VULGARIS,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,72,57,399,7,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,45,40,328,8.2,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,30,0,0,,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,27,24,192,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,25,24,144,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,16,10,82,8.2,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,15,10,90,9,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,14,8,82,10.25,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,10,0,0,,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,5,0,0,,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2007,2007,5,0,0,,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,124,122,756,6.2,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,58,56,392,7,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,45,8,64,7.8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,42,24,150,6.25,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,35,25,213,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,30,13,104,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,23,20,160,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,20,15,135,9,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,12,10,80,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,10,5,53,10.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2008,2008,5,5,40,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,220,150,900,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,61,52,392,7.54,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,52,8,64,7.8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,50,35,298,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,42,24,150,6.25,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,35,13,104,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,35,10,80,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,35,13,104,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,20,15,135,9,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,20,10,80,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,PIÑA,PIÑA,PIÑA,2009,2009,12,10,80,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,320,130,780,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,75,50,425,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,52,52,406,7.8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,50,45,270,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,42,33,264,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,40,22,138,6.25,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,40,35,280,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,32,30,240,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,25,20,160,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,20,20,160,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,20,15,140,9.33,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,PIÑA,PIÑA,PIÑA,2010,2010,12,11,110,10,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,358,178,1068,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,93,73,621,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,62,43,258,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
